person,gesture,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ASUS,0,0.217197,0.469763,0.652776,0.817712,0.317196,0.43159,0.397046,0.363344,0.133519,0.342862,0.304144,0.240978,0.106638,0.306528,0.248633,0.177932,0.199335,0.310805,0.257115,0.203353,0.199898,0.381749,0.545826,0.072021,0.281487,0.227408,0.158175,0.123992,0.305172,0.23754,0.170026,0.288889,0.375403,0.309837,0.270617,0.424323,0.456502,0.405614,0.384332,0.128754,0.296446,0.11333,0.266445,0.217126,0.150721,0.333401,0.39776,0.335997,0.306133,0.512461,0.524875,0.471456,0.460954,0.650486,0.638428,0.595959,0.593752,0.11456,0.293483,0.387063,0.351812,0.306231,0.514278,0.545936,0.491867,0.475101,0.693111,0.685562,0.637955,0.635368,0.830743,0.806653,0.767537,0.770535,0.462581,0.541624,0.512244,0.472892,0.6834,0.707489,0.656509,0.64322,0.862309,0.850586,0.80497,0.804223,1,0.973786,0.935657,0.939664,0.178523,0.121293,0.042604,0.166083,0.256916,0.189435,0.145128,0.345039,0.367224,0.309616,0.29392,0.482888,0.474125,0.4299,0.425794,0.002564,0.082519,0.24337,0.121775,0.097076,0.13839,0.374778,0.27446,0.248602,0.280985,0.491857,0.408025,0.383625,0.411909,0.025329,0.209883,0.140537,0.095833,0.114528,0.357925,0.28732,0.250908,0.271426,0.482752,0.416882,0.386526,0.406951,0.185475,0.192397,0.132483,0.117586,0.353555,0.325035,0.277344,0.281061,0.486602,0.446159,0.408861,0.418236,0.176846,0.12461,0.055137,0.124328,0.204564,0.137512,0.091977,0.262365,0.277775,0.227149,0.210587,0.014158,0.082021,0.238686,0.098272,0.083446,0.136145,0.334913,0.232648,0.21283,0.250466,0.018833,0.225627,0.13935,0.100522,0.1294,0.340044,0.26655,0.236286,0.260556,0.188984,0.167465,0.110668,0.108937,0.31716,0.277886,0.237727,0.246222,0.15833,0.113351,0.048008,0.083392,0.150068,0.095945,0.048251,0.012394,0.075806,0.208998,0.080136,0.069598,0.123435,0.016282,0.196812,0.114083,0.081054,0.112346,0.156863,0.131362,0.082471,0.082557,0.11992,0.090122,0.031416,0,0.057643,0.011875,0.138586,0.104027,0.185194,0.176191,1,0,0.192977,0.229054,0.278563,0.999314,0.609923,0.835083,0.876171,0.676451,1
ASUS,0,0.241218,0.478156,0.651008,0.814002,0.353954,0.499931,0.455368,0.397606,0.212099,0.408789,0.36329,0.294241,0.199582,0.361925,0.311457,0.250835,0.2661,0.354086,0.307833,0.2657,0.18816,0.360268,0.521805,0.132342,0.345044,0.279601,0.201722,0.208427,0.363378,0.288492,0.228782,0.35319,0.423487,0.358948,0.327518,0.476728,0.488951,0.436586,0.420574,0.121584,0.286305,0.147383,0.308924,0.245654,0.188785,0.363214,0.426484,0.354865,0.331548,0.53804,0.546446,0.48818,0.481542,0.6714,0.643877,0.595619,0.595197,0.115732,0.296373,0.391654,0.343761,0.31363,0.521212,0.546363,0.48332,0.476149,0.698984,0.684768,0.631609,0.634113,0.833507,0.791902,0.746434,0.751642,0.462036,0.532811,0.493799,0.473691,0.687315,0.699594,0.640979,0.639206,0.865367,0.844122,0.793208,0.798613,1,0.954415,0.910048,0.916924,0.165987,0.098336,0.019863,0.174129,0.234853,0.160148,0.133051,0.352439,0.347779,0.289848,0.286986,0.487195,0.447168,0.400168,0.403988,0.017337,0.094926,0.246499,0.133376,0.10989,0.16187,0.392006,0.294134,0.263701,0.299444,0.5142,0.417882,0.386737,0.413958,0.027226,0.215283,0.154894,0.105522,0.135648,0.377258,0.306951,0.265559,0.290033,0.506066,0.42604,0.388894,0.409204,0.181327,0.1873,0.119129,0.116922,0.356013,0.319912,0.268315,0.278459,0.489476,0.429848,0.386888,0.398676,0.149758,0.100075,0.033716,0.127102,0.164601,0.100062,0.07096,0.261867,0.235324,0.184506,0.180702,0.02532,0.086438,0.235851,0.110084,0.09016,0.140831,0.343708,0.234732,0.20796,0.241781,0.020394,0.230854,0.152416,0.108809,0.138557,0.354149,0.269385,0.232338,0.255056,0.191614,0.164141,0.10555,0.110279,0.323139,0.264482,0.219606,0.23059,0.127252,0.099241,0.044024,0.083482,0.105049,0.057,0.020117,0.013297,0.061919,0.198955,0.073739,0.055706,0.100807,0.010948,0.202566,0.110626,0.072437,0.100792,0.164913,0.113138,0.062995,0.069121,0.099661,0.092201,0.050659,0.001351,0.037416,0,0.131747,0.069147,0.120515,0.086508,1,0,0.197857,0.282004,0.386729,0.974959,0.689054,0.946707,0.848525,0.649973,1
ASUS,0,0.286369,0.508775,0.68289,0.845036,0.416129,0.563936,0.520647,0.462024,0.307789,0.473,0.430271,0.366747,0.290614,0.405356,0.359331,0.304052,0.332003,0.37815,0.333869,0.296841,0.210449,0.385588,0.544877,0.221611,0.399153,0.331537,0.259735,0.300758,0.401382,0.328068,0.280387,0.421096,0.435028,0.37386,0.351378,0.527031,0.491261,0.441553,0.436257,0.158396,0.319485,0.212157,0.334821,0.263495,0.212539,0.40853,0.424773,0.352398,0.34109,0.568257,0.52254,0.468538,0.472734,0.690326,0.616842,0.573125,0.584946,0.147653,0.331841,0.382703,0.328017,0.310162,0.54553,0.517159,0.456023,0.465058,0.712994,0.640989,0.594603,0.610776,0.838901,0.749463,0.710505,0.729763,0.4901,0.511229,0.468427,0.463409,0.704723,0.660187,0.605507,0.621371,0.873389,0.792578,0.749697,0.76973,1,0.90554,0.868551,0.890109,0.160869,0.096511,0.029287,0.197851,0.198455,0.124126,0.11707,0.366901,0.296878,0.246902,0.262856,0.494,0.400958,0.362067,0.383564,0.056639,0.1253,0.270857,0.147759,0.130862,0.187075,0.424015,0.297001,0.276213,0.320898,0.546508,0.422564,0.40053,0.438538,0.055039,0.255346,0.174977,0.127274,0.165565,0.420245,0.312785,0.279049,0.313851,0.546618,0.433316,0.403932,0.43595,0.229085,0.197634,0.130086,0.142054,0.39859,0.314073,0.269506,0.292738,0.526098,0.425419,0.389673,0.415032,0.149387,0.123432,0.073193,0.152805,0.11786,0.056692,0.048487,0.280276,0.191548,0.148781,0.169336,0.059317,0.107345,0.272024,0.133442,0.124233,0.178365,0.388731,0.259737,0.242489,0.284935,0.046987,0.279428,0.170564,0.135257,0.174464,0.404452,0.289307,0.260457,0.294615,0.241008,0.16467,0.113049,0.134551,0.368404,0.267721,0.230853,0.257232,0.137992,0.13203,0.089839,0.110727,0.070889,0.02962,0,0.044426,0.086115,0.242424,0.109606,0.099268,0.147214,0.041399,0.25367,0.139292,0.10853,0.145896,0.217089,0.128381,0.08375,0.105929,0.122638,0.129592,0.094388,0.033719,0.065512,0.033222,0.055811,0,0.034653,0.032309,1,0.033259,0.248166,0.346505,0.438021,0.913274,0.763765,0.963235,0.693391,0.506798,1
ASUS,0,0.303585,0.521775,0.710183,0.878887,0.446171,0.59961,0.553553,0.486023,0.353241,0.49005,0.446334,0.381089,0.322551,0.393685,0.349109,0.291108,0.338577,0.362357,0.316724,0.277411,0.212749,0.403769,0.569904,0.264286,0.40709,0.337663,0.263808,0.342044,0.389593,0.316959,0.26976,0.44077,0.407333,0.351464,0.3318,0.526972,0.477193,0.430675,0.425489,0.180809,0.347398,0.25286,0.320817,0.247014,0.202537,0.433787,0.398586,0.32964,0.323043,0.576291,0.493389,0.448188,0.457319,0.682715,0.604235,0.566148,0.577813,0.159371,0.363549,0.348799,0.29764,0.29957,0.567731,0.486907,0.434247,0.452754,0.723255,0.618238,0.583325,0.606466,0.836765,0.745063,0.713598,0.7337,0.520766,0.473796,0.439074,0.45658,0.72659,0.630285,0.586351,0.612583,0.884782,0.7729,0.742343,0.769727,1,0.904192,0.875369,0.898071,0.145936,0.099687,0.054014,0.195564,0.136889,0.066608,0.082846,0.354761,0.244489,0.211328,0.243426,0.47153,0.373149,0.345621,0.372636,0.065311,0.133906,0.298871,0.161241,0.154192,0.213872,0.455495,0.322713,0.313407,0.36241,0.573303,0.462321,0.448092,0.485403,0.06419,0.290728,0.181177,0.142646,0.187044,0.451456,0.328188,0.306316,0.346471,0.569614,0.464708,0.442988,0.474525,0.25974,0.188279,0.125969,0.146086,0.418432,0.308402,0.275488,0.305587,0.534731,0.437364,0.409183,0.434806,0.142533,0.138617,0.104779,0.150512,0.055132,0.005513,0.059121,0.268609,0.167365,0.141984,0.176299,0.064265,0.114448,0.289001,0.152926,0.154567,0.211522,0.405372,0.292341,0.282474,0.323882,0.05513,0.298953,0.176541,0.154002,0.198744,0.417237,0.311843,0.290684,0.324317,0.262085,0.160356,0.120311,0.150514,0.378496,0.282069,0.25282,0.279627,0.127593,0.134871,0.108704,0.108043,0.030826,0,0.040576,0.046444,0.093285,0.242381,0.129366,0.122217,0.168034,0.050127,0.253045,0.15165,0.126438,0.161759,0.220105,0.138835,0.09859,0.118976,0.105887,0.11635,0.094683,0.039194,0.07603,0.039834,0.04159,0,0.044576,0.062008,1,0.15437,0.354235,0.43382,0.462728,0.916669,0.935708,0.819772,0.590963,0.475792,1
ASUS,0,0.297434,0.513457,0.704818,0.876139,0.451367,0.588849,0.542435,0.474605,0.354398,0.471174,0.429329,0.364175,0.314612,0.371509,0.3264,0.26742,0.325461,0.337865,0.292679,0.257181,0.195985,0.390266,0.558573,0.26481,0.385856,0.318645,0.246468,0.338298,0.364371,0.294817,0.251957,0.434877,0.38828,0.335146,0.320652,0.522978,0.4704,0.428494,0.429115,0.168871,0.337786,0.242967,0.294367,0.225835,0.185582,0.421753,0.37246,0.308245,0.307612,0.566229,0.475587,0.434794,0.449495,0.677013,0.601222,0.568379,0.584735,0.147034,0.347118,0.321353,0.27819,0.285741,0.553718,0.464238,0.417092,0.441381,0.713931,0.604287,0.574351,0.603007,0.833321,0.746904,0.720745,0.745019,0.505902,0.451758,0.424928,0.447045,0.714989,0.613053,0.574216,0.605452,0.878539,0.763545,0.737788,0.770289,1,0.910561,0.886809,0.913297,0.112729,0.071842,0.036969,0.18379,0.104035,0.044801,0.080723,0.349382,0.232429,0.208191,0.249069,0.473523,0.380239,0.360028,0.392424,0.045915,0.114074,0.281551,0.150656,0.145695,0.206111,0.447562,0.318048,0.312141,0.364443,0.573796,0.473489,0.463042,0.502378,0.047974,0.273265,0.16282,0.129668,0.17749,0.440763,0.317629,0.300376,0.34495,0.566156,0.470032,0.453071,0.487557,0.242993,0.164021,0.107159,0.133405,0.406171,0.293091,0.265283,0.300794,0.528711,0.438049,0.415227,0.444644,0.113927,0.11814,0.089359,0.142216,0.028589,0.007491,0.069333,0.268153,0.171476,0.156188,0.196036,0.045374,0.094422,0.274348,0.143182,0.146628,0.205932,0.400117,0.298557,0.291661,0.334342,0.039696,0.285648,0.164028,0.145644,0.194034,0.411201,0.314995,0.298356,0.334453,0.247648,0.142751,0.107507,0.143126,0.369849,0.280134,0.256356,0.286796,0.10635,0.115734,0.092444,0.100787,0.01032,0,0.050379,0.029609,0.078823,0.231571,0.13003,0.125529,0.171895,0.037152,0.240355,0.147336,0.127263,0.164781,0.204906,0.128118,0.093572,0.118391,0.078027,0.088078,0.068682,0.021534,0.059442,0.025195,0.039885,0,0.0534,0.08585,1,0.164567,0.39188,0.448926,0.459324,0.9107,0.971156,0.776087,0.557729,0.451375,1
ASUS,0,0.296226,0.52112,0.715053,0.879142,0.461333,0.585313,0.539068,0.477112,0.357213,0.465424,0.422755,0.35724,0.313146,0.367605,0.322773,0.263191,0.325868,0.336378,0.290417,0.252958,0.194545,0.390854,0.55203,0.256275,0.37074,0.305212,0.237708,0.322319,0.351036,0.285205,0.242831,0.422253,0.380135,0.332623,0.318976,0.519725,0.466469,0.425725,0.425177,0.161287,0.323225,0.228278,0.279901,0.215382,0.177953,0.40804,0.366395,0.309572,0.3104,0.558735,0.475495,0.441913,0.457571,0.679975,0.604632,0.573789,0.589346,0.130697,0.33518,0.316476,0.278574,0.284351,0.543651,0.466144,0.426465,0.45082,0.709618,0.609531,0.586476,0.615499,0.839116,0.754216,0.730145,0.753519,0.488937,0.44636,0.42287,0.44065,0.699895,0.61211,0.579586,0.609942,0.868746,0.764304,0.744823,0.777188,1,0.912641,0.89074,0.916071,0.09071,0.046679,0.017778,0.176197,0.103888,0.056231,0.093216,0.34712,0.240362,0.222949,0.263676,0.480828,0.389933,0.371774,0.403263,0.033761,0.098212,0.259946,0.14491,0.142835,0.202113,0.4305,0.312753,0.311311,0.363209,0.565663,0.46867,0.459845,0.49832,0.033172,0.250063,0.154297,0.127198,0.173903,0.422526,0.31068,0.29911,0.343419,0.557261,0.463952,0.448824,0.482395,0.224604,0.156338,0.107863,0.135062,0.393215,0.29014,0.269161,0.304896,0.525509,0.436939,0.416187,0.444773,0.089662,0.087806,0.062584,0.137504,0.032463,0.016568,0.075438,0.272568,0.179047,0.165188,0.203743,0.031137,0.083493,0.253333,0.133916,0.140591,0.199732,0.387798,0.289727,0.284344,0.326405,0.030474,0.2603,0.14981,0.137272,0.185679,0.395173,0.301778,0.287081,0.322549,0.223894,0.130046,0.100688,0.135622,0.355427,0.268337,0.246097,0.275436,0.085185,0.089153,0.069344,0.100217,0.010926,0,0.051155,0.016179,0.069357,0.218887,0.12089,0.11783,0.164002,0.028439,0.223154,0.132807,0.114751,0.152143,0.188901,0.114908,0.081191,0.104843,0.064714,0.074271,0.059493,0.012157,0.052851,0.016529,0.036447,0,0.052494,0.074009,1,0.130423,0.352594,0.409831,0.448582,0.916619,0.942911,0.800297,0.570076,0.446174,1
ASUS,0,0.2863,0.516116,0.706854,0.870039,0.461811,0.538317,0.487866,0.444449,0.358534,0.458873,0.414934,0.358046,0.318068,0.394041,0.351654,0.295758,0.340021,0.36971,0.331369,0.293543,0.214834,0.405715,0.566668,0.250171,0.355494,0.295055,0.239085,0.296389,0.366352,0.312881,0.268388,0.398161,0.408735,0.372862,0.346779,0.506572,0.477717,0.446872,0.437022,0.173048,0.336507,0.211652,0.300024,0.254631,0.217118,0.382227,0.398742,0.358877,0.34707,0.537783,0.507541,0.485913,0.484848,0.670678,0.616207,0.594659,0.600122,0.149441,0.332044,0.378627,0.358084,0.345179,0.527884,0.514794,0.488505,0.494091,0.695422,0.647606,0.634457,0.644591,0.834783,0.769865,0.753573,0.765765,0.492431,0.524133,0.512988,0.506803,0.690221,0.668436,0.647053,0.657134,0.859553,0.807102,0.796574,0.809436,1,0.932598,0.917782,0.931474,0.089436,0.030625,0,0.180281,0.171247,0.138776,0.148396,0.35135,0.297591,0.286284,0.303479,0.493758,0.422484,0.409462,0.427567,0.04245,0.098484,0.19612,0.13393,0.134715,0.176761,0.360809,0.284124,0.287843,0.322238,0.502873,0.419627,0.415855,0.443859,0.038055,0.171139,0.138716,0.11819,0.144379,0.342427,0.277805,0.272923,0.298371,0.485736,0.408623,0.399653,0.422465,0.165428,0.163719,0.127465,0.132777,0.335774,0.284713,0.271811,0.28732,0.477825,0.407805,0.393958,0.411214,0.082352,0.045299,0.017163,0.153884,0.107583,0.088578,0.109526,0.297047,0.224383,0.211688,0.233363,0.035842,0.089908,0.217718,0.133328,0.143524,0.188081,0.356307,0.26974,0.269528,0.30221,0.039601,0.209088,0.142147,0.137591,0.16956,0.351996,0.272648,0.265279,0.291439,0.18502,0.142675,0.122792,0.1375,0.327403,0.257785,0.24319,0.261829,0.080113,0.056202,0.03544,0.125315,0.062366,0.04024,0.066539,0.025175,0.080486,0.207556,0.118561,0.122403,0.161368,0.039405,0.19704,0.118298,0.110046,0.140698,0.172726,0.115623,0.091898,0.106354,0.076154,0.06905,0.052908,0.020393,0.063073,0.029092,0.110512,0.047801,0.088301,0.082422,0.985656,0,0.147117,0.212246,0.344249,0.932379,0.717084,1,0.744388,0.542699,1
ASUS,0,0.284493,0.517273,0.709183,0.873823,0.473397,0.535745,0.475565,0.43446,0.368237,0.462886,0.409596,0.355322,0.321746,0.412184,0.369135,0.312666,0.345248,0.398394,0.364479,0.325254,0.225792,0.417417,0.580539,0.254171,0.364956,0.314245,0.258371,0.281697,0.383594,0.342276,0.292824,0.382261,0.434074,0.410681,0.377508,0.499781,0.503063,0.481646,0.465081,0.182682,0.34814,0.20036,0.32047,0.303334,0.261978,0.361126,0.425776,0.409776,0.385744,0.522267,0.537608,0.5324,0.521131,0.666717,0.643169,0.631936,0.629521,0.158906,0.324039,0.408963,0.418319,0.396094,0.510909,0.548706,0.547871,0.538192,0.683848,0.681691,0.685415,0.684275,0.834649,0.799564,0.793454,0.797361,0.484368,0.553823,0.572302,0.556468,0.67325,0.701612,0.706143,0.700935,0.848009,0.840266,0.846988,0.848863,1,0.961526,0.957087,0.962789,0.11731,0.093948,0.062926,0.179979,0.220609,0.214684,0.207889,0.356041,0.348381,0.353351,0.357627,0.509637,0.467888,0.464184,0.472793,0.050913,0.100058,0.172458,0.145769,0.169836,0.196573,0.333802,0.294511,0.314662,0.338448,0.485164,0.425082,0.430767,0.451022,0.046805,0.117302,0.121118,0.128169,0.143399,0.287218,0.260657,0.274089,0.290897,0.440861,0.38754,0.389384,0.405523,0.108749,0.154553,0.143159,0.136814,0.285325,0.276433,0.281267,0.287339,0.439396,0.395841,0.392747,0.402798,0.097106,0.051307,0.018811,0.167337,0.167236,0.165326,0.169552,0.321525,0.279395,0.274937,0.285078,0.044044,0.100108,0.193868,0.140333,0.165615,0.200407,0.337723,0.271801,0.280516,0.305801,0.047677,0.155132,0.124862,0.136945,0.160285,0.306143,0.250099,0.252754,0.271921,0.139255,0.143846,0.138569,0.141498,0.293447,0.252158,0.247046,0.257025,0.083456,0.038676,0,0.145067,0.113675,0.100705,0.109111,0.035894,0.092717,0.194742,0.122417,0.1347,0.167337,0.047942,0.16284,0.10533,0.106836,0.131473,0.142798,0.11702,0.101549,0.106256,0.079286,0.051982,0.028051,0.026205,0.071851,0.036806,0.162858,0.07163,0.111647,0.086876,1,0.284896,0.099951,0,0.154442,0.963556,0.633618,0.84645,0.941762,0.681766,1
ASUS,0,0.282199,0.510166,0.69795,0.866614,0.433472,0.566748,0.518426,0.461846,0.326914,0.469336,0.429769,0.365489,0.292273,0.384013,0.342552,0.285625,0.318899,0.353326,0.311355,0.275175,0.203443,0.391772,0.557825,0.221754,0.373536,0.305784,0.237885,0.286782,0.367291,0.302553,0.252267,0.395987,0.394261,0.347108,0.327603,0.500751,0.464229,0.423934,0.420398,0.160436,0.328789,0.199939,0.297683,0.231793,0.187005,0.387034,0.386961,0.325961,0.314733,0.542959,0.489215,0.452826,0.461509,0.667764,0.601513,0.569483,0.5821,0.144649,0.326158,0.352483,0.310252,0.300996,0.533394,0.491212,0.442986,0.453715,0.699462,0.623844,0.595659,0.61647,0.829496,0.750946,0.724215,0.743787,0.493297,0.494875,0.465113,0.466389,0.701575,0.646729,0.604316,0.621017,0.869117,0.787672,0.762314,0.786137,1,0.91845,0.893323,0.914485,0.124303,0.06054,0.002477,0.18038,0.159716,0.098156,0.099811,0.348873,0.270779,0.24158,0.2662,0.480925,0.397298,0.372439,0.396267,0.043029,0.109186,0.249625,0.137381,0.125917,0.180694,0.409791,0.296536,0.289351,0.335754,0.540322,0.438617,0.426987,0.46297,0.039946,0.230479,0.153912,0.115398,0.15206,0.398585,0.299342,0.281702,0.319075,0.531329,0.437094,0.419065,0.449679,0.208241,0.173196,0.116397,0.12715,0.377337,0.294886,0.267964,0.294925,0.509695,0.424205,0.40047,0.425339,0.116609,0.095787,0.053238,0.141566,0.080957,0.038237,0.060642,0.274364,0.189688,0.164266,0.191443,0.038431,0.091236,0.253842,0.132853,0.134379,0.189279,0.380515,0.275344,0.267816,0.307858,0.036907,0.258352,0.156356,0.139384,0.182204,0.390374,0.293893,0.277407,0.310784,0.222695,0.146659,0.114047,0.140979,0.355398,0.269525,0.245424,0.271894,0.102022,0.092687,0.055041,0.104921,0.042154,0,0.026076,0.020767,0.070463,0.221162,0.114533,0.110392,0.154915,0.032289,0.223349,0.128552,0.110153,0.146366,0.186809,0.113315,0.080319,0.102975,0.084145,0.085372,0.057914,0.016035,0.053344,0.020954,0.054585,0,0.052804,0.052623,1,0.021502,0.263666,0.322494,0.39759,0.932355,0.807984,0.940583,0.686727,0.514468,1
ASUS,0,0.299924,0.527481,0.709438,0.879054,0.452262,0.642159,0.593873,0.514664,0.355144,0.526896,0.482714,0.410197,0.325138,0.425636,0.380363,0.317311,0.340085,0.375016,0.326662,0.282403,0.208347,0.394603,0.560252,0.26571,0.439664,0.367256,0.283917,0.346994,0.417017,0.341567,0.287382,0.448774,0.424591,0.364008,0.338286,0.533168,0.479034,0.429784,0.424156,0.161401,0.327179,0.247259,0.332024,0.251656,0.199035,0.438401,0.407257,0.330767,0.31975,0.586135,0.495572,0.443865,0.450765,0.691513,0.600224,0.560682,0.575263,0.146221,0.343659,0.327299,0.265679,0.266974,0.559793,0.469812,0.408217,0.426989,0.721115,0.599283,0.558286,0.581998,0.833847,0.725347,0.693531,0.718202,0.504072,0.445713,0.402438,0.424035,0.721876,0.611699,0.559321,0.58753,0.885705,0.754468,0.718126,0.746732,1,0.886665,0.857678,0.885097,0.16667,0.119152,0.056071,0.192601,0.140365,0.061018,0.058328,0.357521,0.231938,0.18951,0.219533,0.473415,0.357476,0.329176,0.360869,0.055594,0.131409,0.328284,0.16019,0.14768,0.214106,0.489409,0.325915,0.313097,0.366344,0.60624,0.472614,0.460971,0.505336,0.059257,0.31787,0.184026,0.138942,0.188353,0.484051,0.334068,0.307813,0.351308,0.601549,0.47514,0.455277,0.493529,0.273309,0.187564,0.117657,0.138665,0.438698,0.307226,0.268856,0.300839,0.554711,0.437502,0.410293,0.44209,0.163834,0.157129,0.109415,0.141292,0.05587,0,0.0165,0.258583,0.140356,0.112584,0.152055,0.054257,0.107808,0.312257,0.142808,0.143038,0.20535,0.426994,0.290312,0.284708,0.333958,0.047328,0.321695,0.170813,0.144671,0.193918,0.439226,0.311029,0.292958,0.334369,0.275232,0.151494,0.106062,0.138811,0.391845,0.273937,0.2467,0.281078,0.147596,0.151879,0.113898,0.09232,0.025736,0.003539,0.018256,0.035456,0.084723,0.259751,0.122268,0.121783,0.175589,0.040153,0.269361,0.143684,0.123193,0.167643,0.228688,0.124607,0.08642,0.117095,0.114395,0.121087,0.091171,0.027166,0.069202,0.031199,0.041919,0,0.032459,0.059794,1,0.178026,0.362162,0.431266,0.448228,0.923994,0.969327,0.84254,0.62299,0.494026,1
ASUS,0,0.319223,0.543658,0.728502,0.898558,0.480037,0.661588,0.604347,0.521137,0.378835,0.534954,0.4872,0.413662,0.337385,0.431943,0.385979,0.320637,0.344209,0.375244,0.327104,0.281684,0.22028,0.408882,0.575627,0.282028,0.441627,0.365681,0.281634,0.351261,0.405478,0.333004,0.283125,0.446441,0.416768,0.360376,0.33824,0.530885,0.47251,0.426093,0.424381,0.179616,0.346436,0.256849,0.326591,0.249788,0.20375,0.437269,0.39317,0.32658,0.324596,0.5811,0.488451,0.444182,0.456567,0.68814,0.595787,0.56036,0.579301,0.162151,0.352376,0.319185,0.270438,0.283787,0.560553,0.460935,0.413515,0.441566,0.719322,0.597731,0.565439,0.594909,0.834476,0.726754,0.69954,0.728583,0.510851,0.435969,0.409186,0.442304,0.72128,0.603274,0.566051,0.602946,0.883003,0.752713,0.725403,0.759801,1,0.887904,0.86369,0.895516,0.172618,0.120196,0.059501,0.201232,0.130101,0.060436,0.084272,0.364452,0.236332,0.205252,0.24446,0.483468,0.367799,0.345836,0.383434,0.070391,0.150701,0.340579,0.177924,0.178457,0.247385,0.502198,0.346228,0.340635,0.397536,0.622685,0.494741,0.486856,0.53436,0.077309,0.318722,0.184899,0.154229,0.209582,0.483623,0.339207,0.320871,0.368757,0.604099,0.482046,0.466251,0.508031,0.269676,0.182145,0.122694,0.151593,0.432075,0.304663,0.273895,0.310537,0.550398,0.436304,0.413145,0.448692,0.166888,0.156223,0.109686,0.155614,0.057394,0,0.054006,0.276111,0.157331,0.138413,0.184629,0.064411,0.121812,0.320124,0.160161,0.16446,0.229196,0.439424,0.309464,0.306544,0.358304,0.064263,0.320768,0.177474,0.157782,0.210345,0.441464,0.318517,0.303924,0.348423,0.271202,0.154588,0.114798,0.151033,0.389928,0.276067,0.252395,0.29021,0.153701,0.153695,0.11592,0.11147,0.028586,0.011623,0.050225,0.048092,0.102512,0.270916,0.140078,0.143005,0.199453,0.058932,0.274428,0.153378,0.137227,0.185373,0.230931,0.131045,0.09562,0.130018,0.122848,0.128627,0.099895,0.042005,0.087155,0.049512,0.037616,0,0.034802,0.064569,0.998764,0.149055,0.341317,0.405274,0.440096,0.928343,1,0.820922,0.623889,0.488927,1
